txid,ordertxid,pair,aclass,time,type,ordertype,price,cost,fee,vol,margin,misc,ledgers,posttxid,costusd,strategy,note
TVV6Z7-OJBSY-DQW2HO,OJUGTA-ZNO53-FP6W7F,BCH/USD,forex,25:40.2,sell,market,491.364473,24.974813,0.054945,0.05082747,0,initiated,"LYO2BW-Q3CWC-5BTUKJ,L3OO4S-UZFQZ-IVPBI4",TKH2SE-M7IF5-CFI7LT,24.974813,,
T5B5ZX-6B7BV-H44LNF,OIITLD-3YBU2-RDQYMJ,BCH/USD,forex,28:37.9,sell,market,491.28,24.995928,0.054991,0.05087919,0,initiated,"L2CQ6X-AFZHW-OFPXQX,LXERQR-LGHQ6-KYDFRG",TKH2SE-M7IF5-CFI7LT,24.995928,,
TEAYO5-5VFYU-NKLK4E,OJMXYY-NYKVC-E3ESJ7,BCH/USD,forex,30:03.2,sell,market,491.314445,25.001754,0.055004,0.05088748,0,initiated,"L7K4TS-VXIYM-JODVWU,L4KT33-ZITTD-SR52GP",TKH2SE-M7IF5-CFI7LT,25.001754,,
TUGPPQ-23FRL-JNQFES,OPV7MK-FKQ5S-EW76IM,BCH/USD,forex,30:28.9,sell,market,491.614458,25.015492,0.055034,0.05088437,0,initiated,"LA3I2U-B5W3L-IIXAGA,LIAOEV-4575M-LTSGFB",TKH2SE-M7IF5-CFI7LT,25.015492,,
T4U357-NLMVP-4FBJLT,OZ5O4D-ZTNEO-AAYXRY,BCH/USD,forex,31:26.1,sell,market,490.5,27.088696,0.059595,0.0552267,0,initiated,"LOPI4X-RW4FJ-LW6MVU,LPH65C-NVPQX-ERGCV3",TKH2SE-M7IF5-CFI7LT,27.088696,,
T47BZT-MH4O2-DBZAPO,O6TEH7-RAXYT-DYXDFS,BCH/USD,forex,31:44.8,sell,market,490.87,27.170479,0.059775,0.05535168,0,initiated,"LJIUKH-X4PZI-C4GIR6,LFCVNU-5LI63-FMP57K",TKH2SE-M7IF5-CFI7LT,27.170479,,
TL7KGQ-HASNN-DU4ZVI,OA2YFS-D7MQ2-A6HDV5,BCH/USD,forex,32:49.1,sell,market,490.8,29.855742,0.065683,0.06083077,0,initiated,"LLHY5H-GUOHH-SODICX,LXASTP-ZQZPL-U4NYYC",TKH2SE-M7IF5-CFI7LT,29.855742,,
TX73UT-LV3FO-YLWECZ,O3IU5U-6XP2E-KXPTNV,BCH/USD,forex,32:57.7,sell,market,490.80373,29.860229,0.065693,0.06083945,0,initiated,"LR2HMX-SHMAP-R25PA2,LU77TY-Z7II4-U3XPJD",TKH2SE-M7IF5-CFI7LT,29.860229,,
TAMKYH-XXMWI-FLE2J6,O4UWV6-GVLLG-CQUZF4,BCH/USD,forex,56:25.9,buy,market,495.33,32.8599,0.072292,0.06633941,0,initiated,"LNYY6U-SUBFC-3R4HJF,LD5JVV-ADDWS-ZEALCV",TKH2SE-M7IF5-CFI7LT,32.8599,,
TUXMAR-HYKAN-TBHHOE,OPAUE2-XSGMS-PWZRDL,BCH/USD,forex,57:36.1,buy,market,495.32,31.189369,0.068617,0.06296812,0,initiated,"LCAN4V-PDFMW-F6AEUY,LNQCVV-NMYSF-6Y5SSG",TKH2SE-M7IF5-CFI7LT,31.189369,,
T7MSBC-DJYWI-FPOMU4,OQSS3K-VY6FR-DX62MH,BCH/USD,forex,57:43.7,buy,market,495.26,31.18622,0.06861,0.06296939,0,initiated,"LKCZYF-4VGOB-VSXIED,LD7BDH-KNHSC-7ZMJAO",TKH2SE-M7IF5-CFI7LT,31.18622,,
T2WOCB-3T3HL-ZYGYGE,OWYLQ2-6N5B5-7G55EG,BCH/USD,forex,58:51.2,buy,market,494.82,28.045062,0.061699,0.0566773,0,initiated,"LKAIEI-MD3RS-QF2FUW,LLA5DW-ZSDVY-6H5ASV",TKH2SE-M7IF5-CFI7LT,28.045062,,
T437MB-74CD2-XIWEIZ,OQ4K32-VJRVY-SNHCTH,BCH/USD,forex,59:00.5,buy,market,495.22,28.092692,0.061804,0.0567277,0,initiated,"L4TRBJ-PYPHB-U3DBCX,LK5O7G-OSGQB-PTWKHS",TKH2SE-M7IF5-CFI7LT,28.092692,,
TKWKIP-GQCW4-5GXORC,OI6YWI-MI6D5-UGUFJH,BCH/USD,forex,00:15.3,buy,market,495.11,25.246941,0.055543,0.05099259,0,initiated,"LXL3JB-QFTXM-S6XMAI,LEKZIZ-5T3UU-WNYOLI",TKH2SE-M7IF5-CFI7LT,25.246941,,
TOQ2IK-NL7JQ-QTEWKP,OJDTMF-FJMG3-CJAZQS,BCH/USD,forex,01:32.0,buy,market,495.33,25.011109,0.055024,0.05049383,0,initiated,"LCRR6S-6I2PW-PP62EQ,LPLPAQ-N5PCU-ZVC3E6",TKH2SE-M7IF5-CFI7LT,25.011109,,
TPOWD4-CNZXN-V2EKVJ,OIFWHR-Y5YSQ-7CIFEH,BCH/USD,forex,02:40.8,buy,market,495.74,25.020692,0.055046,0.0504714,0,initiated,"LYE7Y4-GWRAJ-26VTTF,LJUBAO-HAAR4-4POS72",TKH2SE-M7IF5-CFI7LT,25.020692,,
TRDMDA-ZGZ6D-N7VRYA,ODTGIE-SNEJQ-ARTKVU,BCH/USD,forex,04:06.9,buy,market,496,25.010086,0.055022,0.05042356,0,initiated,"LHLC4C-SCQEW-OV3V3Y,LCLCUI-6I5PU-4V2K6S",TKH2SE-M7IF5-CFI7LT,25.010086,,
TMR5JL-EMHTD-T3IPLH,OZYGO5-S2643-D5UBFD,BCH/USD,forex,05:27.3,buy,market,496.59,25.02974,0.055065,0.05040323,0,initiated,"L3NGTG-TKIEH-YFG6UB,LC4DV6-ORBFQ-VU5XOU",TKH2SE-M7IF5-CFI7LT,25.02974,,
TE3U5M-JPHEM-7CKCQY,OYKHC7-JHZXF-AGU55D,BCH/USD,forex,06:01.1,buy,market,496.59,24.999999,0.055,0.05034334,0,initiated,"LBI6UC-TG4RC-E5MBBV,LPJKOX-HRS66-NWY4BF",TKH2SE-M7IF5-CFI7LT,24.999999,,
TQGCTZ-EF3YN-YXTQZC,OO5L6V-MIWTH-BZ62EN,BCH/USD,forex,07:22.3,buy,market,496.31,24.992444,0.054983,0.05035652,0,initiated,"LGY27A-REGKP-TX7CH4,LUIARI-CMIVC-WMV5QN",TKH2SE-M7IF5-CFI7LT,24.992444,,
TVWMQG-52FCV-NQGFDY,O4DEDD-HGVC3-OBJD5T,BCH/USD,forex,08:08.7,buy,market,496.4,25.004532,0.05501,0.05037174,0,initiated,"LGEE26-LAJL4-CKHL4A,LTGZ42-RMGJD-RDZCFS",TKH2SE-M7IF5-CFI7LT,25.004532,,
TYYTLS-CSOEG-Q2UHK3,OD4ADJ-7XBYL-FKIKHF,BCH/USD,forex,08:18.0,buy,market,496.38,24.998992,0.054998,0.05036261,0,initiated,"LLIIRC-FOFEG-DT4FFH,LEN7OD-R6GM7-ZYAHI6",TKH2SE-M7IF5-CFI7LT,24.998992,,
TEAZXJ-HEPSG-SMT6O6,OGQ4NJ-T2DZV-2R6P3O,BCH/USD,forex,09:36.6,buy,market,496.42,25.002015,0.055004,0.05036464,0,initiated,"LJZEG4-XX7GD-6PTPRY,LSCRID-WL74L-MGF3TK",TKH2SE-M7IF5-CFI7LT,25.002015,,
T4ANDM-KDG43-JI54R5,OA4JOX-XNC4A-4UJZI6,BCH/USD,forex,10:09.4,buy,market,496.62,25.010071,0.055022,0.05036058,0,initiated,"L62WG7-HDPIY-MQDMWP,LFVSYL-QN6FI-YSEDYU",TKH2SE-M7IF5-CFI7LT,25.010071,,
TDCJSI-FHG7P-EUA6P2,OWL3MK-RRZCK-GTUB6R,BCH/USD,forex,11:05.6,buy,market,496.65,25.00151,0.055003,0.0503403,0,initiated,"LTWEHX-NOXLK-QLGOSO,L6U4V2-LWSJ6-W7WXRO",TKH2SE-M7IF5-CFI7LT,25.00151,,
TJ2XRZ-ZZCXP-S5LWR3,ON4EVH-NGCJP-W3MMJQ,BCH/USD,forex,11:22.0,buy,market,497.324177,25.019325,0.055042,0.05030788,0,initiated,"LGYGHP-XYOS6-EWU6OB,LNVU6N-6OEJG-H27LV6",TKH2SE-M7IF5-CFI7LT,25.019325,,
T6X7XN-LEMXS-YVVCPA,OFLNKR-ARKUZ-5PPOAR,BCH/USD,forex,11:30.2,buy,market,497.47,25.000504,0.055001,0.0502553,0,initiated,"LSXBCZ-MAW4U-CBYMP4,L7KH5X-MJSXD-IJFQT4",TKH2SE-M7IF5-CFI7LT,25.000504,,
TSSXOG-4M5DQ-VBGPPT,OILEZ4-T5VKX-UFUZGO,BCH/USD,forex,12:25.4,buy,market,496.979999,24.975377,0.054945,0.05025429,0,initiated,"LPHSC3-24732-UI6UM4,LWH34W-5CH7T-BVHM5B",TKH2SE-M7IF5-CFI7LT,24.975377,,
T4F7YE-FTSI4-SYETMR,O6XKMN-JFQTS-RL5ARI,BCH/USD,forex,12:42.9,buy,market,497.18,25.010063,0.055022,0.05030384,0,initiated,"LRHT2S-66ARK-IRRO67,LCDQ62-NS2TB-WU7MVL",TKH2SE-M7IF5-CFI7LT,25.010063,,
TYC37Z-D2LXX-ORHZSN,ONQSU6-HCVHX-FPOM73,BCH/USD,forex,12:51.0,buy,market,497.17,24.999497,0.054999,0.0502836,0,initiated,"LNPOE7-6HCGJ-OUO4DM,L3HJXP-Q6EBL-UGT6PT",TKH2SE-M7IF5-CFI7LT,24.999497,,
TR4Y5I-UM3HR-OK4M2F,O6BSCF-BDF6C-XFZUPA,BCH/USD,forex,13:39.6,buy,market,497.07,24.994971,0.054989,0.05028461,0,initiated,"LXPEMQ-Y3H2W-OXTIG2,LCMYOT-HRLBH-I43IMO",TKH2SE-M7IF5-CFI7LT,24.994971,,
TCFT6L-W4CSA-DPDF76,OG5VRE-GXX3N-RUU7HY,BCH/USD,forex,13:49.2,buy,market,497.07,25.000001,0.055,0.05029473,0,initiated,"LHRHQV-DHO3Z-T3R75O,L43DGI-T2XJ2-JLU2T6",TKH2SE-M7IF5-CFI7LT,25.000001,,
TS64BV-UHBOL-XIVUFI,ONO3WK-FLJNE-FBKPSN,BCH/USD,forex,14:07.2,buy,market,496.83,24.987931,0.054973,0.05029473,0,initiated,"LAJCKI-LB2JK-P3LGL6,L2UMCK-XDGQA-XAHVAF",TKH2SE-M7IF5-CFI7LT,24.987931,,
TJOPB2-MBVZC-6I5QBW,OGVADD-4GTIB-V7DQUQ,BCH/USD,forex,15:09.4,sell,market,498.181145,25.024167,0.055053,0.05023106,0,initiated,"LUAQV5-W2NVS-2B3UZT,LZM2FO-FG3SF-SIDBS2",TKH2SE-M7IF5-CFI7LT,25.024167,,
T2ZSC7-K5JS5-KKUU6V,OWSWMF-6DRIW-EZJW55,BCH/USD,forex,16:25.5,sell,market,497.9,25.038221,0.055084,0.05028765,0,initiated,"LHZKG6-DFNYE-IVTSX6,L2DU4N-SAI25-V4EFK7",TKH2SE-M7IF5-CFI7LT,25.038221,,
TQV3RP-5MMU2-7QMCG2,OEHQ2E-6IQ5A-Q46MUY,BCH/USD,forex,17:12.1,sell,market,498.166712,25.013394,0.055029,0.05021089,0,initiated,"LIVRLY-PC66K-JJWJ3L,LY2GOQ-YZMTS-ODPKST",TKH2SE-M7IF5-CFI7LT,25.013394,,
TO64DA-NYGFP-NW7MDH,OJFQRZ-UAKES-LRCXHF,BCH/USD,forex,18:28.0,sell,market,498.447818,25.000393,0.055001,0.05015649,0,initiated,"LYLQTT-RNYHS-MKDBQC,LZDJOF-HIRB6-7QG4AJ",TKH2SE-M7IF5-CFI7LT,25.000393,,
TAXG4N-LW4O5-DQBEDX,OICOHE-WJBVT-WP6QVE,BCH/USD,forex,19:43.6,sell,market,498.054451,24.979662,0.054955,0.05015448,0,initiated,"LUKVXO-ABI3Z-HSBW2J,L4VNSW-D4ZF5-QF3QLI",TKH2SE-M7IF5-CFI7LT,24.979662,,
TAQ3G4-PMOL5-7HYMSZ,ORKZFK-J6CWB-T2MSLG,BCH/USD,forex,20:14.0,sell,market,498.264471,24.995208,0.054989,0.05016454,0,initiated,"LBV4TA-WUXAW-53NRV7,LCWVNP-4SKJE-OGSIWI",TKH2SE-M7IF5-CFI7LT,24.995208,,
TGMEWY-6CRDG-XHVSUT,OL2ORL-QRZBG-HYVBCX,BCH/USD,forex,21:00.8,sell,market,498.884695,25.031345,0.055069,0.05017461,0,initiated,"LLLMOM-WDH2N-V5ICLD,LEI33A-HMUDH-Z2XSYZ",TKH2SE-M7IF5-CFI7LT,25.031345,,
T5GCVO-G4KC2-IAFYRI,ONXKU6-442VW-GMBJ65,BCH/USD,forex,22:15.8,sell,market,499.285624,24.997279,0.054994,0.05006609,0,initiated,"LGSQMO-S5U5G-Q5GFUA,L362JS-HJJ2I-CE2OFN",TKH2SE-M7IF5-CFI7LT,24.997279,,
TBYSFV-3NB27-MA76K5,OPZFO6-N2QQ2-OLYD4B,BCH/USD,forex,23:25.4,sell,market,498.714452,24.950694,0.054892,0.05003002,0,initiated,"LIFNHN-UDEB3-FVE7GU,LK4UZ6-SLMMA-WW4LZJ",TKH2SE-M7IF5-CFI7LT,24.950694,,
TM7KTC-D3A77-DLSML2,OZBJ25-B453W-YPG6TH,BCH/USD,forex,23:35.7,sell,market,498.644466,24.996713,0.054993,0.05012933,0,initiated,"LSR6F4-WK36A-JSYKMG,L7M4BX-K6OUD-ZSEXEM",TKH2SE-M7IF5-CFI7LT,24.996713,,
TRBG5Q-EOMNR-EB6IWI,O42NJU-SDS2B-OYZLUZ,BCH/USD,forex,24:57.8,sell,market,498.834439,25.009748,0.055021,0.05013637,0,initiated,"LVNP24-CHYW5-ZIDKGZ,LNM4OR-UXOUJ-RMPIY5",TKH2SE-M7IF5-CFI7LT,25.009748,,
TA3JUJ-DSWV7-62QCZK,OAPYBT-BSPYY-AFUZUO,BCH/USD,forex,26:16.6,sell,market,498.654456,24.9912,0.054981,0.05011727,0,initiated,"L7RO46-CW5YI-AJA4DZ,LFESNL-DW7BE-JGJJD3",TKH2SE-M7IF5-CFI7LT,24.9912,,
THFEBZ-NJ3NG-H373V7,OT4DIP-PMD2D-ETDSEM,BCH/USD,forex,27:34.4,sell,market,498.56698,24.99584,0.054991,0.05013537,0,initiated,"LDDDZL-ISJC5-NMGKCV,LGWSQH-QOQSH-QP2UJD",TKH2SE-M7IF5-CFI7LT,24.99584,,
TKPOBL-3JICP-25N4WD,OSU7J5-U2537-J6CLJB,BCH/USD,forex,30:08.1,sell,market,500.114451,25.020736,0.055046,0.05003002,0,initiated,"LDS3ZP-7QEMX-4ZPV3B,LIHHFQ-4R6HX-D4O6FF",TKH2SE-M7IF5-CFI7LT,25.020736,,
TWAM3W-EPRNO-NASAEZ,ONJZRA-WDBYQ-CBOHYP,BCH/USD,forex,55:30.7,sell,market,502.42,24.973158,0.054941,0.04970574,0,initiated,"LCXYGO-DXFKU-5R2VON,LWHY4C-F4ZZA-O33RIW",TKH2SE-M7IF5-CFI7LT,24.973158,,
TTVM5D-HG4L3-DTT3GC,ONAIBT-LTRLP-HTLCLU,BCH/USD,forex,56:43.4,sell,market,503.12,24.988079,0.054974,0.04966624,0,initiated,"LRQGYB-TVII3-JYDPZP,LRT6JS-WE2KY-RQDBLE",TKH2SE-M7IF5-CFI7LT,24.988079,,
TE7S5X-W6SIE-D4TZQB,O567JV-3O4OE-KS7UHR,BCH/USD,forex,58:01.8,sell,market,503.47,25.022862,0.05505,0.0497008,0,initiated,"LQ7ZP2-K3S5W-WJXSNR,LO6EV7-ODNXZ-LSIP6Z",TKH2SE-M7IF5-CFI7LT,25.022862,,
TPWBOX-IVGJW-QZJSK2,O5QFD2-3KCHT-J3GTUC,BCH/USD,forex,59:20.4,sell,market,502.8,24.973674,0.054942,0.0496692,0,initiated,"LSSMRF-CWQ2S-NLSKNI,LBXRKH-FRGSR-ZYN62V",TKH2SE-M7IF5-CFI7LT,24.973674,,
TALVPW-ILMYE-3UIBWU,OHDGCF-XPXAL-33L765,BCH/USD,forex,00:36.1,sell,market,504,24.999998,0.055,0.04960317,0,initiated,"LEMRZQ-25PDM-A6N35J,LO4S44-B37XA-OS7HNP",TKH2SE-M7IF5-CFI7LT,24.999998,,
THR7BW-PQEBW-VYBE65,O44K2F-KQ7GH-OAGRW2,BCH/USD,forex,01:52.4,sell,market,503.12,24.956347,0.054904,0.04960317,0,initiated,"L4GLGC-DA4HZ-OCLAFR,LJ7YIQ-NRYO7-5MX43Y",TKH2SE-M7IF5-CFI7LT,24.956347,,
TYBPAQ-BQMO7-KCPPVP,ONAJYJ-OA77T-X7JUFN,BCH/USD,forex,03:08.4,sell,market,504.64,25.119546,0.055263,0.04977716,0,initiated,"LJ3EIK-JOWVW-DNINLE,L7HOKY-BG3KN-4OS5DU",TKH2SE-M7IF5-CFI7LT,25.119546,,
TPWUPK-YEKDK-KOI42D,OJECXB-BYFSN-Z2JUMD,BCH/USD,forex,04:22.7,sell,market,505.08,26.39045,0.058059,0.05225004,0,initiated,"LZQKTY-6DGMY-6CVGO6,LLCABT-A5LPJ-OD2RJD",TKH2SE-M7IF5-CFI7LT,26.39045,,
TQM44C-WOTMF-XHMCFA,OR43KE-DS3PK-2EPKCL,BCH/USD,forex,05:38.1,sell,market,505.24,27.69945,0.060939,0.05482434,0,initiated,"LOR24T-KAQ5C-AKVPKA,LGVTPE-SCFK6-TFUDQD",TKH2SE-M7IF5-CFI7LT,27.69945,,
TXYO4Q-2UDC5-2SQT3N,OR3UGJ-4MGCT-6XH4GJ,BCH/USD,forex,06:51.2,sell,market,504.38,29.037399,0.063882,0.05757048,0,initiated,"LJJ2SZ-UP75C-ODLHRQ,LVZYEI-BKY5F-X6RKK2",TKH2SE-M7IF5-CFI7LT,29.037399,,
TOAZI6-7O4ZJ-SAIN4L,OLFHHW-LG7GW-LV3IPN,BCH/USD,forex,08:21.7,sell,market,502.62,30.509361,0.067121,0.06070065,0,initiated,"LICVKK-IMLGB-IS5ZHC,L4VU4E-5RED3-XGEV7L",TKH2SE-M7IF5-CFI7LT,30.509361,,
TYOPUS-GORMM-GXJ4DO,OXDDQD-4AFYO-5MOVML,BCH/USD,forex,08:46.0,sell,market,502.23,30.506309,0.067114,0.06074171,0,initiated,"L6IJYS-AVDI4-CC7YID,LYI2I4-TFRZF-WDCZWV",TKH2SE-M7IF5-CFI7LT,30.506309,,
T7ZVDL-ZETBJ-4AFZW5,ONEUJD-YG4BI-VXPTRV,BCH/USD,forex,25:17.4,buy,market,501.73,33.577362,0.07387,0.06692317,0,initiated,"LGHN4H-P3E4K-KTBHNS,LTNHMX-LG33M-AZEH5H",TKH2SE-M7IF5-CFI7LT,33.577362,,
TZ2KQG-2C7D2-FL7TGN,O4GDRL-URC64-ATNEME,BCH/USD,forex,25:25.8,buy,market,501.72,33.569333,0.073853,0.0669085,0,initiated,"LZGCE3-ICHWN-DN52UZ,L7YWKI-LET6Y-L2X5ZH",TKH2SE-M7IF5-CFI7LT,33.569333,,
TO5DG5-XIYYW-6JEQDJ,ONFPIN-4C7CJ-XUHPZV,BCH/USD,forex,26:33.8,buy,market,501.92,30.222044,0.066488,0.06021287,0,initiated,"LMHWXR-LB5SD-NS3NYI,LSS7ZM-KZ6H2-K47DJ7",TKH2SE-M7IF5-CFI7LT,30.222044,,
T55IJ5-TU2JA-VXP7NZ,OET6NB-AUVMC-FPZIUQ,BCH/USD,forex,26:41.7,buy,market,501.85,30.205784,0.066453,0.06018887,0,initiated,"LZZKNS-DDQDH-OJBMZP,LFLTDJ-SX7EG-QRCDUA",TKH2SE-M7IF5-CFI7LT,30.205784,,
T3UZZQ-4Q55Q-HEGEZU,OQBZTX-WIDRT-WZP637,BCH/USD,forex,27:04.1,buy,market,501.49,30.188329,0.066414,0.06019727,0,initiated,"LJ6BUA-6MUAL-R4SUVP,LMXNIC-AVQKM-PSBI5X",TKH2SE-M7IF5-CFI7LT,30.188329,,
TJSAYU-CYG2Y-DTZUVM,OKQO2G-LQOMW-C52ZJL,BCH/USD,forex,27:57.7,buy,market,501.62,25.666651,0.056467,0.05116752,0,initiated,"L3S5IZ-WDE2O-HVJEBP,LRIB2O-GT2MY-FDIAZW",TKH2SE-M7IF5-CFI7LT,25.666651,,
TUBTGC-GEELS-A7YTCQ,OJJT5O-S2V3I-HJFMBO,BCH/USD,forex,28:19.8,buy,market,501.64,25.661023,0.056454,0.05115426,0,initiated,"LMSDJI-OZYI6-Z2TBE3,LJLHAB-2WM4N-ZD2OW5",TKH2SE-M7IF5-CFI7LT,25.661023,,
TTUVZ2-NQ3HY-UF2FML,O3KN4K-H7BMI-ZMS5W5,BCH/USD,forex,29:13.3,buy,market,501.35,24.997507,0.054995,0.04986039,0,initiated,"LQDT4X-PUVDR-DONLNB,LQNR73-RMITU-IEBKWZ",TKH2SE-M7IF5-CFI7LT,24.997507,,
TAYIYB-5K6JR-CU5YWH,O4UYGD-4GSRP-ZBWUW6,BCH/USD,forex,30:28.8,buy,market,501.1,24.993515,0.054986,0.0498773,0,initiated,"L2LELW-Q474P-QE36M2,LPN6Z6-D4IMX-2ELB4D",TKH2SE-M7IF5-CFI7LT,24.993515,,
TF6S76-QRR2Q-YERTO3,OGAXVQ-LRSWU-3I6KWW,BCH/USD,forex,32:53.6,buy,market,500.39,25.001001,0.055002,0.04996303,0,initiated,"LA6MJR-RH623-IHLINV,L3IUBD-KHZ7F-QFV6GE",TKH2SE-M7IF5-CFI7LT,25.001001,,
T2FZDF-FLJS6-PM4LHD,OQQNDI-LBY7M-3QHOQS,BCH/USD,forex,34:11.8,buy,market,500.01,24.981015,0.054958,0.04996103,0,initiated,"LMQDJY-N3P6E-LEEUO4,LL2FCW-GMVLS-EBR5AJ",TKH2SE-M7IF5-CFI7LT,24.981015,,
TPZCMJ-DNGWL-URJVVR,OPWELJ-K2VQW-PW3CNW,BCH/USD,forex,35:28.5,buy,market,500.54,25.026499,0.055058,0.049999,0,initiated,"LYTG62-IRUUR-Q2P7G4,L4Y2QL-RJMFX-XAY7WG",TKH2SE-M7IF5-CFI7LT,25.026499,,
TAFNRF-PIGQL-65BA3J,OJNJ3C-YEO5Y-6XUFMI,BCH/USD,forex,36:45.1,buy,market,500.44,24.995006,0.054989,0.04994606,0,initiated,"LYTBIN-2N533-JXZG2N,LIUMSJ-SWFRN-TAMZQB",TKH2SE-M7IF5-CFI7LT,24.995006,,
TP5CFI-RSOVE-6FESYF,O5QWCQ-R4K5O-EE3LNL,BCH/USD,forex,38:02.1,buy,market,500.1,24.983016,0.054963,0.04995604,0,initiated,"LS4HEM-R5OV5-KSBDOB,LNAMOT-HTMQQ-3OOB3O",TKH2SE-M7IF5-CFI7LT,24.983016,,
TBOYMU-4NLEV-BZMSPC,O5IHV2-WLPJE-XU2AUM,BCH/USD,forex,39:15.6,buy,market,500.25,25.007498,0.055016,0.04999,0,initiated,"LFHPJM-WOMT6-SUJPNY,LYUKX3-QHA6Q-BHWIFH",TKH2SE-M7IF5-CFI7LT,25.007498,,
TR7DKX-UUMHG-NOZIG3,OWWI2B-U6IL2-HX3DK6,BCH/USD,forex,40:30.9,buy,market,500.12,24.993502,0.054986,0.04997501,0,initiated,"LVM5QB-GJFWG-P3ATD5,LWNJYD-RBU37-NX6WLY",TKH2SE-M7IF5-CFI7LT,24.993502,,
TC6AKF-4634R-7S4GEE,OPKBSE-WHQKN-PB6HF4,BCH/USD,forex,41:45.4,buy,market,499.97,25.010004,0.055022,0.05002301,0,initiated,"LNONNW-GMPEC-DK2E6T,LY5N6K-K2XQE-TM3OZJ",TKH2SE-M7IF5-CFI7LT,25.010004,,
TTPD4O-FL4GW-QVHM6G,OAMHQZ-YB77B-MB4G6P,BCH/USD,forex,43:05.5,buy,market,500,25.0015,0.055003,0.050003,0,initiated,"LFB5RY-P5VPE-UVLAAV,LTNM5U-DWFUI-26EGM7",TKH2SE-M7IF5-CFI7LT,25.0015,,
TYV6ML-BMNLY-PG3YUH,OPZV4Y-HPGO4-CKVCYT,BCH/USD,forex,43:46.5,buy,market,499.79,24.9895,0.054977,0.05,0,initiated,"LUT52R-HOYXO-SAGWRG,LCUHI6-XARHK-ZBO5YH",TKH2SE-M7IF5-CFI7LT,24.9895,,
TZ6LSS-HJEFB-5JMY6R,OW66NX-FB2HO-UTI34S,BCH/USD,forex,44:25.6,buy,market,500.04,25.012506,0.055028,0.05002101,0,initiated,"LPVWKU-ESZQY-MBW6FN,LWYPQ7-HZMYN-NTUFZV",TKH2SE-M7IF5-CFI7LT,25.012506,,
TCIAZ4-MBUEB-GNQEGG,OHBEAH-UXLQQ-75T2G7,BCH/USD,forex,14:20.0,buy,market,500.3,25.000001,0.055,0.04997002,0,initiated,"LWAFQE-PWNDX-RAKFO5,L5RIRS-NZ57Q-CMHPRS",TKH2SE-M7IF5-CFI7LT,25.000001,,
TKODBB-ZBOOZ-2ZE4D6,OK4VWX-XWFIQ-Y27FPW,BCH/USD,forex,14:36.0,buy,market,500.22,24.996003,0.054991,0.04997002,0,initiated,"LHH43H-NK6SE-PUW5KF,LRXPJS-7V5HT-MX46OX",TKH2SE-M7IF5-CFI7LT,24.996003,,
TZMDJR-JTGQE-4XHS4Y,OOQPBZ-PWJPZ-5EGVNO,BCH/USD,forex,16:01.6,buy,market,500.62,25.004497,0.05501,0.04994706,0,initiated,"LKKQTX-L7XA2-2KNNKX,LDSLPS-AHBAN-77SOVM",TKH2SE-M7IF5-CFI7LT,25.004497,,
TP576G-TMYBZ-RYKZAB,OKRNAN-CRAQV-KXPBCX,BCH/USD,forex,16:55.6,buy,market,500.64,25.001,0.055002,0.04993808,0,initiated,"LHPEW3-N3HF3-UGAVF2,LIXFK4-HSS5A-BUB5ES",TKH2SE-M7IF5-CFI7LT,25.001,,
T32GJ5-5Y5O5-6JU6SU,OTTADU-TPFQW-D56HED,BCH/USD,forex,17:10.7,buy,market,500.62,25.007491,0.055016,0.04995304,0,initiated,"LQ3J6W-4BJLH-YPFWT3,LOBLNZ-2M7JW-KUTRIN",TKH2SE-M7IF5-CFI7LT,25.007491,,
TDQIKO-OEN6H-EG3K5S,OZOEIY-6JEEO-JTMZ57,BCH/USD,forex,40:24.4,sell,market,503.39,24.992055,0.054983,0.0496475,0,initiated,"LK4UWL-3F6NS-EN6ENN,LCFCGA-OUEIE-XQ54D2",TKH2SE-M7IF5-CFI7LT,24.992055,,
TFVIO3-ENKVF-QYK4XD,OGSQ24-JU2YC-P2KDTM,SOL/USD,forex,41:02.6,buy,market,193.59,25,0.055,0.1291389,0,initiated,"LBHSDZ-H22U7-6E3H3G,LONXL5-ZYFSA-CC2DMT",TKH2SE-M7IF5-CFI7LT,25,,
TNJAME-2NLE6-NHTUBK,OL4Y6A-BETDW-AXT2Z4,BCH/USD,forex,41:18.9,sell,market,503.44,24.999501,0.054999,0.04965736,0,initiated,"LUFR57-OMAA2-WNGKZM,LMPEEM-67GGX-C7NYH3",TKH2SE-M7IF5-CFI7LT,24.999501,,
TCDBFG-T3IRD-AGJ32M,OK6GSI-O7UEV-NSPSYD,BCH/USD,forex,41:41.4,sell,market,503.460002,25.000993,0.055002,0.04965835,0,initiated,"L5PPB4-BKGYG-G72XWZ,LNLXQN-HQK2Z-Y37T7X",TKH2SE-M7IF5-CFI7LT,25.000993,,
TT7N6M-5G7KY-HYKK5W,ONE3RV-2BA2V-B2PI45,BCH/USD,forex,42:34.5,sell,market,503.68,25.010925,0.055024,0.04965638,0,initiated,"LH63CO-HUMJN-MLRJ7J,LYG5CD-3QGEA-PETXPJ",TKH2SE-M7IF5-CFI7LT,25.010925,,
